text	label
email mom and ask how the weather is there	email_sendemail
compose a new email but i got a new address this time brandon at example dot com	email_sendemail
send email how are you dad to dad	email_sendemail
send new email to jana dot litt at gmail dot com	email_sendemail
tell sean i appreciate him reaching out to me	email_sendemail
send mail to mom i am planning vacations with her next week	email_sendemail
lindafancy55@gmail dot com	email_sendemail
send an email to my boss about my leave	email_sendemail
hey email jan about our meeting	email_sendemail
send email to bro and say hi come down for dinner tonight	email_sendemail
send an email to my friend say birthday wishes	email_sendemail
send an email to bill that i'm sorry i didn't realize he was so sick	email_sendemail
email happy new year to john	email_sendemail
tell to joe's email that come to my house in this moment i am alone	email_sendemail
compose this email to this new email address	email_sendemail
send a mail to whom to talk	email_sendemail
i'd like to send a reply	email_sendemail
please send an email to mom	email_sendemail
send an email to john	email_sendemail
reply wishes to john by email	email_sendemail
send a request to martin	email_sendemail
send email to newmail@gmail dot com	email_sendemail
send mom the following email	email_sendemail
reach by mail to my family	email_sendemail
send email to mom starting with the subject vacation	email_sendemail
it's exact.	general_affirm
yeah you did it exactly.	general_affirm
yes fantastic response.	general_affirm
yeah fantastic.	general_affirm
the answer is confirmed.	general_affirm
it's amazing.	general_affirm
it was wonderful.	general_affirm
you understood the answer right.	general_affirm
yes it's excellent.	general_affirm
get command exactly.	general_affirm
yeah that was fantastic.	general_affirm
right response to command.	general_affirm
yeap exact response to command.	general_affirm
got it exactly.	general_affirm
yes the command is confirmed.	general_affirm
yeap good.	general_affirm
yes you got answer correcly.	general_affirm
yeap you get your understanding exactly.	general_affirm
yeap you've understood my instructions perfectly.	general_affirm
you got that perfectly.	general_affirm
yes wonderful response.	general_affirm
yeap that's correct.	general_affirm
yes you got command exactly.	general_affirm
yes it was perfect.	general_affirm
yes affirmative.	general_affirm
yes answer was amazing.	general_affirm
yeah excellent.	general_affirm
you have done your understanding correcly.	general_affirm
yes you've understood that right.	general_affirm
yes you have done that exactly.	general_affirm
yeah great response to command.	general_affirm
that is good.	general_affirm
yeah correct response to the command.	general_affirm
yeap correcly.	general_affirm
you have got my instructions right.	general_affirm
that is excellent.	general_affirm
amazing response to the command.	general_affirm
you've gotten my instructions exactly.	general_affirm
yes you have gotten it exactly.	general_affirm
yeap.	general_affirm
yeap perfect response to the command.	general_affirm
your understanding was exact.	general_affirm
yeap strongly agreed.	general_affirm
yes strongly agree.	general_affirm
you've done the command correcly.	general_affirm
yeah you got your understanding perfectly.	general_affirm
yeap great response.	general_affirm
wonderful response to command.	general_affirm
yeap fantastic response to command.	general_affirm
you have gotten that exactly.	general_affirm
yeah you understood command correcly.	general_affirm
you did command perfectly.	general_affirm
answer is confirmed.	general_affirm
yeah exactly.	general_affirm
yes it's confirmed.	general_affirm
yeap correct response to the command.	general_affirm
that is right.	general_affirm
yeah you have got my instructions right.	general_affirm
yes your understanding was perfect.	general_affirm
yeap fantastic response.	general_affirm
strongly agreed.	general_affirm
you've done the command right.	general_affirm
perfect response to command.	general_affirm
yes answer was confirmed.	general_affirm
you have done it perfectly.	general_affirm
yes that's amazing.	general_affirm
yeap you've got my instructions correcly.	general_affirm
yeap you have got my instructions correcly.	general_affirm
you have got the answer exactly.	general_affirm
yes right.	general_affirm
will you stop.	general_commandstop
olly i like you cancel it.	general_commandstop
that is enough.	general_commandstop
could you just cancel it please.	general_commandstop
olly can you stop it.	general_commandstop
olly that is all.	general_commandstop
olly will you shut off.	general_commandstop
i like you stop it.	general_commandstop
i want you just stop it.	general_commandstop
olly will you stop please.	general_commandstop
olly please just cancel.	general_commandstop
could you please shut down.	general_commandstop
would you shut down please.	general_commandstop
olly that will be all.	general_commandstop
olly will you stop.	general_commandstop
just cancel.	general_commandstop
olly i would like you just stop it.	general_commandstop
olly will you shut down please.	general_commandstop
would you stop.	general_commandstop
i would like you just stop it.	general_commandstop
would you just stop it please.	general_commandstop
olly can you just stop it please.	general_commandstop
olly i want you stop.	general_commandstop
olly please would you stop.	general_commandstop
can you just cancel please.	general_commandstop
olly please will you shut off.	general_commandstop
would you shut off please.	general_commandstop
olly will you shut up please.	general_commandstop
olly please can you cancel.	general_commandstop
will you stop please.	general_commandstop
i'd like you just cancel.	general_commandstop
would you stop please.	general_commandstop
olly please would you shut down.	general_commandstop
olly please would you shut off.	general_commandstop
please would you shut up.	general_commandstop
i want you just cancel it.	general_commandstop
could you shut up.	general_commandstop
please shut off.	general_commandstop
would you please shut up.	general_commandstop
can you please shut up.	general_commandstop
will you shut down please.	general_commandstop
could you shut down.	general_commandstop
just cancel please.	general_commandstop
shut down please.	general_commandstop
olly will you cancel it.	general_commandstop
olly that would be all.	general_commandstop
olly can you shut up.	general_commandstop
olly will you cancel please.	general_commandstop
olly can you shut up please.	general_commandstop
olly could you shut down.	general_commandstop
please will you shut up.	general_commandstop
olly please will you shut up.	general_commandstop
will you please shut up.	general_commandstop
please will you just cancel.	general_commandstop
olly i like you cancel.	general_commandstop
would you shut off.	general_commandstop
will you shut up.	general_commandstop
olly please would you just stop it.	general_commandstop
would you stop it.	general_commandstop
olly can you shut down.	general_commandstop
i would like you confirm last thing i said please.	general_confirm
could you please check that.	general_confirm
did you get it correctly?	general_confirm
check question.	general_confirm
will you please check it.	general_confirm
could you please check and confirm the detail.	general_confirm
would you please check that.	general_confirm
can you check and confirm detail please.	general_confirm
please can you confirm details.	general_confirm
would you check and confirm detail please.	general_confirm
please confirm details.	general_confirm
can you please confirm what said.	general_confirm
i'd like you to check and confirm last thing said please.	general_confirm
could you please check and confirm that.	general_confirm
i'd like you check details please.	general_confirm
check and confirm the detail please.	general_confirm
will you check and confirm command please.	general_confirm
check and confirm the last thing said please.	general_confirm
would you confirm the question.	general_confirm
would you please check question.	general_confirm
confirm the last thing said please.	general_confirm
did you get the detail correctly?	general_confirm
will you check and confirm that please.	general_confirm
i would like you check and confirm it please.	general_confirm
would you confirm last thing i said please.	general_confirm
please can you check and confirm the details.	general_confirm
i like you check what i last said please.	general_confirm
please will you confirm command.	general_confirm
did you get my last command correctly?	general_confirm
did you get the last thing said correctly?	general_confirm
could you confirm the question please.	general_confirm
i would like you to check and confirm my last command please.	general_confirm
check and confirm last thing said please.	general_confirm
will you check and confirm the instruction please.	general_confirm
please will you check details.	general_confirm
did you get what said correctly?	general_confirm
please can you check and confirm what just said.	general_confirm
can you confirm it.	general_confirm
please can you confirm the command.	general_confirm
could you check it.	general_confirm
i'd like you check my last question please.	general_confirm
would you please check and confirm it.	general_confirm
please confirm my last question.	general_confirm
did you get the last thing i said correctly?	general_confirm
confirm my last command please.	general_confirm
please check and confirm command.	general_confirm
please will you confirm the last thing said.	general_confirm
please could you confirm instruction.	general_confirm
i like you check it please.	general_confirm
please can you check and confirm last thing i said.	general_confirm
did you get what just said correctly?	general_confirm
can you confirm what just said please.	general_confirm
would you please confirm the last thing i said.	general_confirm
would you check and confirm question please.	general_confirm
could you please check and confirm last thing i said.	general_confirm
did you get my last instruction correctly?	general_confirm
please would you check instruction.	general_confirm
i would like you to check the question please.	general_confirm
please check last thing said.	general_confirm
check the details please.	general_confirm
i like you check and confirm last thing i said please.	general_confirm
can you check last thing said please.	general_confirm
check and confirm the instruction please.	general_confirm
i'd like you check and confirm that please.	general_confirm
check and confirm that please.	general_confirm
would you confirm the last thing i said please.	general_confirm
can you check my last question.	general_confirm
please will you check it.	general_confirm
can you please check my last question.	general_confirm
can you confirm what said please.	general_confirm
do not mind to choose any one.	general_dontcare
do not mind.	general_dontcare
any one would be fine for me.	general_dontcare
any one would be good to me.	general_dontcare
i have no idea regarding to what to select.	general_dontcare
that is unimportant.	general_dontcare
don't mind.	general_dontcare
do not care.	general_dontcare
any one is okay to me.	general_dontcare
anything is okay with me.	general_dontcare
i wouldn't really mind.	general_dontcare
would not really mind.	general_dontcare
i wouldn't know.	general_dontcare
do not mind for any one.	general_dontcare
this is unimportant to me.	general_dontcare
any one is good to me.	general_dontcare
i wouldn't really care.	general_dontcare
does not matter.	general_dontcare
wouldn't really mind for whatever.	general_dontcare
wouldn't mind.	general_dontcare
would not mind for any one.	general_dontcare
i do not mind for whatever.	general_dontcare
this is of no importance to me.	general_dontcare
have no idea for what to choose.	general_dontcare
i do not really mind for whatever.	general_dontcare
have no idea regarding to what to do.	general_dontcare
have no idea regarding to which to choose.	general_dontcare
have no idea for which to choose.	general_dontcare
i don't really mind.	general_dontcare
really i would not mind.	general_dontcare
anything is ok to me.	general_dontcare
does not matter for me.	general_dontcare
whatever would be ok to me.	general_dontcare
do not really care.	general_dontcare
doesn't really matter with me.	general_dontcare
doesn't really matter for me.	general_dontcare
that doesn't really matter.	general_dontcare
this is unimportant.	general_dontcare
it doesn't matter for me.	general_dontcare
does not really matter with me.	general_dontcare
i don't really mind to choose any one.	general_dontcare
wouldn't really care.	general_dontcare
i have no idea for which to select.	general_dontcare
i don't really mind for whatever.	general_dontcare
what you have said is not so clear.	general_explain
explain it further please.	general_explain
could you clarify me on it further.	general_explain
would you please elaborate more on your response to me.	general_explain
could you elaborate me more on your response please.	general_explain
will you please rephrase me further on that.	general_explain
please will you clarify me more on it.	general_explain
once again clarify me about your answers please.	general_explain
will you rephrase me about your response once again please.	general_explain
please explain me more on what you've just said.	general_explain
elaborate me about your answers further.	general_explain
will you further elaborate me on what you have said please.	general_explain
i could not quite catch up with you.	general_explain
do not get this.	general_explain
didn't understand your answers.	general_explain
what do you mean by it.	general_explain
could you once again rephrase me about your answers.	general_explain
what did you mean by it.	general_explain
once again explain your answer.	general_explain
could you please further elaborate me about what you have just said.	general_explain
couldn't understand what you just said now.	general_explain
further elaborate me on what you have said please.	general_explain
rephrase further on your response please.	general_explain
will you rephrase this again to me please.	general_explain
once again elaborate me on what you have just said please.	general_explain
could you clarify further on what you said now to me please.	general_explain
can you please further elaborate what you just said.	general_explain
would you again clarify me on it.	general_explain
please clarify once again.	general_explain
it was not clear.	general_explain
i don't understand what you have said.	general_explain
please explain again to me.	general_explain
don't get this.	general_explain
i did not catch that.	general_explain
could you elaborate further on your answers to me.	general_explain
clarify further on that to me please.	general_explain
your words was not so clear.	general_explain
would you please once again explain me about your words.	general_explain
will you explain me about the last sentence further please.	general_explain
i am not clear about last sentence.	general_explain
please further elaborate your response.	general_explain
further explain.	general_explain
can you again clarify what you've said please.	general_explain
your answer was not so clear.	general_explain
will you rephrase me on what you've just said again please.	general_explain
can you explain once again.	general_explain
i can not quite catch up with you.	general_explain
please rephrase more on what you have just said to me.	general_explain
what you have said was not so clear.	general_explain
again elaborate.	general_explain
hey do you know any jokes	general_joke
tell me a good doctor joke	general_joke
send a giggle my way	general_joke
any funny jokes	general_joke
tell me jokes	general_joke
do you know any good jokes	general_joke
tell me a joke about chickens	general_joke
make me smile by telling a joke	general_joke
let me hear a joke	general_joke
search for a good nerd joke	general_joke
find jokes on the web	general_joke
say some jokes	general_joke
a priest walks into a bar	general_joke
tell me some joke	general_joke
find me the best knock knock joke on the internet	general_joke
find me a joke related to baseball	general_joke
find the joke about the orange and the banana	general_joke
please tell me a joke	general_joke
make me laugh i want to hear a joke	general_joke
what is a good joke	general_joke
what about this joke	general_joke
tell me the funniest joke that was ever told	general_joke
i need a naughty joke not to naughty though	general_joke
please tell me a joke that i'll think is funny	general_joke
what's the funniest joke	general_joke
search for new jokes	general_joke
tell me a good joke	general_joke
joke me	general_joke
tell me a joke please	general_joke
tell me a clean joke	general_joke
what is a funny joke about car	general_joke
what's the famous monty python joke about the bird	general_joke
open some cools jokes	general_joke
let me laugh hearing some good joke	general_joke
a joke please	general_joke
tell me something funny	general_joke
crack a joke	general_joke
funny story	general_joke
make me laugh	general_joke
i wanna laugh can you make it happen	general_joke
joke please	general_joke
how many jokes do you know	general_joke
i want to hear a funny joke	general_joke
today's jokes	general_joke
thanks but i think you did not get the answer correctly.	general_negate
this is not what i requested.	general_negate
i am sorry but this was not the right command.	general_negate
i think incorrect.	general_negate
i do not think that was correct.	general_negate
you have done the task wrong.	general_negate
thanks but i think you do not understand this right.	general_negate
i am sorry but i think you're incorrect.	general_negate
sorry but that was not the correct response.	general_negate
i think you messed up with my command.	general_negate
i am sorry but i think it was not the correct answer.	general_negate
you are leading me into wrong.	general_negate
you didn't get it correctly.	general_negate
i am sorry but i think you are not right.	general_negate
the command is not correct.	general_negate
you have done task all wrong.	general_negate
that wasn't it.	general_negate
thanks but i think you have messed up my request.	general_negate
incorrect command.	general_negate
sorry but it is incorrect.	general_negate
thanks but i think this was not the correct command.	general_negate
that's wrong.	general_negate
it was not the correct response.	general_negate
i am sorry but i think it's not the right command.	general_negate
i am sorry but that's not the correct response.	general_negate
this was not what i am searching for.	general_negate
you have done a wrong thing.	general_negate
sorry but i think you got it wrongly.	general_negate
thanks but you have got it incorrect.	general_negate
i did not say it.	general_negate
that wasn't right.	general_negate
i think you are wrong.	general_negate
that isn't what i meant.	general_negate
sorry but i think you've got that not right.	general_negate
i am sorry but it's not correct response.	general_negate
thanks but i think it's wrong response.	general_negate
i think you've done this all in wrong manner.	general_negate
i think you have done the task all wrong.	general_negate
are you sure that is correct.	general_negate
i am sorry but you got that incorrectly.	general_negate
it seems like olly's command was not right.	general_negate
olly's command is incorrect.	general_negate
thanks but you didn't get me.	general_negate
you've done it right thank you so much.	general_praise
thanks for doing that.	general_praise
you have done that right appreciated.	general_praise
thanks for asssistance.	general_praise
that's good one.	general_praise
thanks for reminding me.	general_praise
thank you so much for your helping.	general_praise
ah that's nice one.	general_praise
i appreciate your helping.	general_praise
you are so smart.	general_praise
you've done it right.	general_praise
thank you very much for that information.	general_praise
ah it is excellent.	general_praise
oh it's nice one.	general_praise
how do you like being my assistant	general_quirky
is mile marker sixty five where the hanging tree is located	general_quirky
horoscope	general_quirky
give me the product review from gamespot about the nintendo switch	general_quirky
my day was so busy	general_quirky
downloads management	general_quirky
i want it to be able to tell me statistics about things it's done for me like how often i've eaten out this month	general_quirky
i watched the best movie please reserve me a copy when it releases	general_quirky
why does tom izzo look like a whiny bitch when his team plays	general_quirky
i really enjoyed sunny day today	general_quirky
what are the scores from last night's hockey games	general_quirky
i have a deadline on tuesday	general_quirky
why people like movies	general_quirky
tell me about this person	general_quirky
tell me what happens when we die	general_quirky
overall day	general_quirky
i would like it to be able to compute answer from search results like wolfram alpha does	general_quirky
how did your day go	general_quirky
i would like it if my robot could engage in deep conversation with me	general_quirky
Is country better today or ten years ago	general_quirky
how often do you complete updates	general_quirky
veganism	general_quirky
when will you do my laundry	general_quirky
can you be my best friend	general_quirky
i am exhausted from work	general_quirky
you are chatbot	general_quirky
explain quantum physics to me in language i understand	general_quirky
what would be the a perfectly nutritionally balanced meal for dinner	general_quirky
what's next	general_quirky
what is your age	general_quirky
what's on your mind today	general_quirky
i want to buy over ear headphones with minimum frequency response of fifteen hz and maximum frequency response twenty two thousand hz	general_quirky
opinion about latest gadgets	general_quirky
who won the sports game last night	general_quirky
recent advice concerning google seo	general_quirky
what about tonight dinner with me	general_quirky
give me the most recent stuff you have angelina jolie	general_quirky
the weather is sunny today	general_quirky
today i had a lunch with my longtime sweetheart play me a nice song to the mood	general_quirky
compare prices of dairy items in local shops	general_quirky
nice to meet you	general_quirky
are you human	general_quirky
lets begin buddy	general_quirky
jlo fan updates	general_quirky
how much can i bleed before i die	general_quirky
is it true the hanging tree really had someone hung from it	general_quirky
what do you think i should have for breakfast	general_quirky
how do i duct tape a gooseto apig	general_quirky
hey today i was fired from my job	general_quirky
hey i am having a bad day today what can i watch to cheer me up	general_quirky
how about you	general_quirky
nightime	general_quirky
tell me everything about umf	general_quirky
check the status of my power usage	general_quirky
does mr t have a family	general_quirky
i want a not only to direct me to an internet site but actually answer any given question	general_quirky
please tell me how to do my daughters eighth grade math	general_quirky
give me some health tips	general_quirky
if you put a velociraptor and a hippo together what would happen	general_quirky
drive the car and bring my friends over	general_quirky
famous person biographies	general_quirky
why do starving people keep having kids	general_quirky
i am happy	general_quirky
today some things happened	general_quirky
how can i make your day a little better	general_quirky
where did he was yesterday	general_quirky
what's on tv	general_quirky
find me a good wine shop that stock old wines like older than ten years navigate me to that shop	general_quirky
how high is the quality of this stone	general_quirky
it has a meaning of rhythm	general_quirky
retry the last spoken.	general_repeat
i would like to hear your last the procedure said again.	general_repeat
speak one more time please.	general_repeat
please would you tell me one more time again.	general_repeat
tell me the last spoke one more time.	general_repeat
replay please.	general_repeat
would you try what you said again.	general_repeat
what was that one more time.	general_repeat
please tell me it once again.	general_repeat
will you speak it once again.	general_repeat
tell me what you just said once again please.	general_repeat
would you tell me one more again please.	general_repeat
i want to hear it again.	general_repeat
will you retry it please.	general_repeat
could you tell me it once again.	general_repeat
please tell me it once more.	general_repeat
let us do it again please.	general_repeat
please can you say it one more time again.	general_repeat
please can you tell me that word said once again.	general_repeat
i'd like to hear that again.	general_repeat
please speak one more time again.	general_repeat
let us start over.	general_repeat
could you do it again please.	general_repeat
can you speak it again please.	general_repeat
will you tell me what you have said one more time please.	general_repeat
please tell me that one more again.	general_repeat
say that again.	general_repeat
will you say what you have just said once more please.	general_repeat
tell me once more please.	general_repeat
could you tell me again please.	general_repeat
i want to hear what i've just said again.	general_repeat
could you tell me it once again please.	general_repeat
would you tell me it one more time please.	general_repeat
please repeat that.	general_repeat
please try what you've just said again.	general_repeat
speak again please.	general_repeat
would you tell me once again.	general_repeat
can you try the last one spoken once again.	general_repeat
please reset that.	general_repeat
try it once more please.	general_repeat
let us do it again.	general_repeat
please try your last sentence you said once again.	general_repeat
i would like to hear again.	general_repeat
would you reset what i've said please.	general_repeat
can you say one more again.	general_repeat
beg your pardon.	general_repeat
can you speak once again please.	general_repeat
let's try what you have said again.	general_repeat
could you speak it one more again please.	general_repeat
please tell me it one more again.	general_repeat
can you reset.	general_repeat
i'd like to hear what i have just said again.	general_repeat
could you speak once more please.	general_repeat
i'm sorry.	general_repeat
let us try your last things once more please.	general_repeat
say it once again please.	general_repeat
please let's do it again.	general_repeat
one more again please.	general_repeat
would you try the last one spoken one more time again please.	general_repeat
i need to hear that sentence again.	general_repeat
please will you reset.	general_repeat
please will you say that one more again.	general_repeat
please could you replay.	general_repeat
replay the last utterance said.	general_repeat
tell me that one more time again.	general_repeat
could you repeat that.	general_repeat
say one more time again please.	general_repeat
will you speak once again please.	general_repeat
i'd like to hear the last spoke again.	general_repeat
please replay your last statement.	general_repeat
please turn on my vacuum cleaner	iot_cleaning
please turn on roomba	iot_cleaning
start vacuuming	iot_cleaning
can you turn on the vacuum	iot_cleaning
please activate my vacuum cleaner	iot_cleaning
turn cleaner robot on	iot_cleaning
turn on the roomba	iot_cleaning
turn on the robot vacuum cleaner	iot_cleaning
vacuum the carpet freshener from the carpet	iot_cleaning
will you have the vacuum start cleaning	iot_cleaning
start vacuuming now please	iot_cleaning
can you start the roomba	iot_cleaning
please start vacuum	iot_cleaning
please run the vacuum	iot_cleaning
open vacuum cleaner	iot_cleaning
please clean the floor	iot_cleaning
activate robot vacuum cleaner	iot_cleaning
at one pm today start the robot vacuum cleaner	iot_cleaning
make vacuum cleaner start	iot_cleaning
power up the vacuum	iot_cleaning
vacuum the house	iot_cleaning
activate robot vacuum	iot_cleaning
activate the vacuum	iot_cleaning
vacuum the living room in ten minutes	iot_cleaning
go near vacuum cleaner	iot_cleaning
on vacuum cleaner	iot_cleaning
can you activate the vacuum to clean the house	iot_cleaning
run vacuum cleaner	iot_cleaning
turn on vacuum	iot_cleaning
begin vacuum	iot_cleaning
please start the vacuum	iot_cleaning
please turn on my robot vacuum cleaner	iot_cleaning
start vacuum bot	iot_cleaning
can you start the vacuum	iot_cleaning
switch on the vacuum cleaner	iot_cleaning
can you put the vacuum on	iot_cleaning
start robo vac	iot_cleaning
start house cleanup	iot_cleaning
start vacuum	iot_cleaning
start cleaning floors	iot_cleaning
hurriedly activates my robot vacuum cleaner	iot_cleaning
run the robot vacuum cleaner	iot_cleaning
please set the vacuum to start going now	iot_cleaning
it's dirty here make some noise	iot_cleaning
hey go from off to on my vacuum in five minutes	iot_cleaning
there is a pile of torn paper on the rug to suck up	iot_cleaning
put on the vacuum on now and clean the living room	iot_cleaning
run the vacuum	iot_cleaning
olly i need the living room vacuumed can you turn on the vacuum cleaner	iot_cleaning
have the vacuum cleaner clean the room	iot_cleaning
start the robot vacuum cleaner	iot_cleaning
vacuum cleaner start	iot_cleaning
can you wake the roomba for the kitchen	iot_cleaning
clean the floor	iot_cleaning
cleaning is good dust is so bad do now your magic clean my carpet	iot_cleaning
vacuum start	iot_cleaning
hoover the carpets around	iot_cleaning
is there anything i need to know before i activate the robot vacuum cleaner	iot_cleaning
how do you turn on the robot vacuum cleaner	iot_cleaning
my vacuum cleaner should start between ten to eleven am everyday	iot_cleaning
start coffee machine	iot_coffee
do a coffee for me please	iot_coffee
i want some coffee	iot_coffee
i would like a cup of coffee	iot_coffee
run coffee maker	iot_coffee
brew coffee	iot_coffee
make me a coffee please	iot_coffee
can i have cup of coffee	iot_coffee
prepare coffee now	iot_coffee
a cup of coffee please	iot_coffee
can you get me a cup of coffee please	iot_coffee
go and make me a coffee	iot_coffee
i need some coffee please	iot_coffee
start a cup of coffee for me	iot_coffee
get coffee maker started for a fresh cup	iot_coffee
prepare my morning coffee	iot_coffee
order a latte from starbucks	iot_coffee
would you set the coffee maker running	iot_coffee
make me happy juice	iot_coffee
can you get me a cup of coffee	iot_coffee
make me some coffee from the coffee machine	iot_coffee
prepare my coffee	iot_coffee
i would like some coffee now	iot_coffee
make me coffee	iot_coffee
make coffee at six am	iot_coffee
can you make me some coffee	iot_coffee
start brewing please	iot_coffee
please make me a cup of coffee	iot_coffee
prepare coffee	iot_coffee
brew me some coffee	iot_coffee
i need a drink	iot_coffee
i need one cup of coffee	iot_coffee
can you begin the brew	iot_coffee
set coffee maker to start at three	iot_coffee
start the coffee machine	iot_coffee
i want coffee from the machine	iot_coffee
i'd like a coffee now	iot_coffee
can you start the coffee machine for me	iot_coffee
please make me a coffee	iot_coffee
please activate my coffee pot for me	iot_coffee
please make coffee at seven am	iot_coffee
get a cup of coffee ready now	iot_coffee
coffee make now	iot_coffee
please make a coffee	iot_coffee
could you fix me some coffee	iot_coffee
make some coffee	iot_coffee
can you boil the kettle	iot_coffee
i'd like a cappuccino please	iot_coffee
please make coffee	iot_coffee
can you set my coffee machine to make me coffee at four pm time	iot_coffee
turn coffee maker on	iot_coffee
double cappuccino small please	iot_coffee
i would like coffee now	iot_coffee
i want hot coffee	iot_coffee
can you make me a cup of coffee	iot_coffee
please start me some coffee	iot_coffee
i'd like a cup of coffee please	iot_coffee
can you please make a coffee	iot_coffee
my coffee is cold please make more coffee	iot_coffee
can you set the coffee machine to make coffee at three pm time every week day	iot_coffee
i would like to have a cup of coffee	iot_coffee
i would like a cup of coffee with one cream and three sugars	iot_coffee
i want coffee	iot_coffee
make me coffee now	iot_coffee
get me some latte please	iot_coffee
i need a coffee	iot_coffee
can you please turn on the coffee pot to make me coffee	iot_coffee
prepare some cups of coffee for us	iot_coffee
can you make some coffee	iot_coffee
put on a pot of coffee	iot_coffee
please change light color to purple	iot_hue_lightchange
please change the lighting to blue	iot_hue_lightchange
make the lights pink	iot_hue_lightchange
lights at percent	iot_hue_lightchange
i need some ambiance please	iot_hue_lightchange
please change the light colors to red	iot_hue_lightchange
brightness ninety percent	iot_hue_lightchange
make the room blue	iot_hue_lightchange
lights color red	iot_hue_lightchange
please set the lights to green	iot_hue_lightchange
change color of the light to red outside the house	iot_hue_lightchange
White	iot_hue_lightchange
change the lights in the living room to green and red	iot_hue_lightchange
change light colors	iot_hue_lightchange
replace the current light colours in the house with dark ones	iot_hue_lightchange
show us red	iot_hue_lightchange
show me the available colours of lights	iot_hue_lightchange
change light colour to blue	iot_hue_lightchange
change to blue	iot_hue_lightchange
change lights to pink	iot_hue_lightchange
house change all lights to blue	iot_hue_lightchange
let's have a warm glow in the front room	iot_hue_lightchange
make the living room blue	iot_hue_lightchange
blue lights please	iot_hue_lightchange
change the color of the light	iot_hue_lightchange
set the living room lights to red	iot_hue_lightchange
can i change this light to orange	iot_hue_lightchange
can you do me a favor my eyes are feeling strained on these lights can you please change it to a cooler tone	iot_hue_lightchange
change your colors to something different	iot_hue_lightchange
can you change the living room lights to a softer color	iot_hue_lightchange
make light color red	iot_hue_lightchange
change the light to blue	iot_hue_lightchange
change my room lights so that i can get a good sleep	iot_hue_lightchange
how do i change the color of the lights	iot_hue_lightchange
change the lights of the house to a blue hue	iot_hue_lightchange
i want purple lights	iot_hue_lightchange
turn lights blue	iot_hue_lightchange
change lights	iot_hue_lightchange
give me some lavender toned light	iot_hue_lightchange
change house light colors to blue	iot_hue_lightchange
make a contrast one	iot_hue_lightchange
i want the light to be a little more red ish	iot_hue_lightchange
light green	iot_hue_lightchange
change the lights to red	iot_hue_lightchange
turn my lights to some random color	iot_hue_lightchange
change the lights to blue	iot_hue_lightchange
change the color of my lights to something random	iot_hue_lightchange
can you change the lights to white	iot_hue_lightchange
hey make the house lights a different color	iot_hue_lightchange
change light colors from blue to white	iot_hue_lightchange
please make the lights natural	iot_hue_lightchange
could you change the lights colour to green please	iot_hue_lightchange
make the lights blue please	iot_hue_lightchange
turn the lights blue	iot_hue_lightchange
can you change the light colors in the house	iot_hue_lightchange
change the colours please	iot_hue_lightchange
please change the house lights to blue	iot_hue_lightchange
i would like orange lights now	iot_hue_lightchange
light color change	iot_hue_lightchange
turn the lights blue at three pm	iot_hue_lightchange
can the lights be changed to green	iot_hue_lightchange
set brightness to fifty percent	iot_hue_lightchange
give me a new light color	iot_hue_lightchange
lights to fifty percent	iot_hue_lightchange
can you make a red shade of light in the living room	iot_hue_lightchange
please change the colour of the lights i'll tell you when to stop	iot_hue_lightchange
please change the color of the light in the bathroom	iot_hue_lightchange
make the lights pink at the house	iot_hue_lightchange
color the lights red	iot_hue_lightchange
switch to red colored lights	iot_hue_lightchange
darken	iot_hue_lightdim
dim all interior lights	iot_hue_lightdim
hey olly make the lights a little dimmer	iot_hue_lightdim
show me the dim colour	iot_hue_lightdim
dim the lights at the living room	iot_hue_lightdim
i need to turn the lights down	iot_hue_lightdim
give me low lighting in the kitchen	iot_hue_lightdim
dim the living room lights	iot_hue_lightdim
lower the brightness	iot_hue_lightdim
turn the lights down a bit	iot_hue_lightdim
darken the room a bit	iot_hue_lightdim
dim the lights in the kitchen	iot_hue_lightdim
lights down to seven	iot_hue_lightdim
make a room darker	iot_hue_lightdim
turn my lights down to a lower level of brightness	iot_hue_lightdim
lower the lights please	iot_hue_lightdim
please turn down the lights in the living room	iot_hue_lightdim
lower the lights in the bedroom	iot_hue_lightdim
i want a lower light	iot_hue_lightdim
turn down the lights in the living room	iot_hue_lightdim
lower the brightness of the lights	iot_hue_lightdim
lights dim	iot_hue_lightdim
can you lower the lights	iot_hue_lightdim
dim lights in living room	iot_hue_lightdim
turn the lights down	iot_hue_lightdim
dim the lights down a bit	iot_hue_lightdim
lower the light intensity	iot_hue_lightdim
adjust the lights to a lower setting please	iot_hue_lightdim
down the light power	iot_hue_lightdim
dim the lights to level two	iot_hue_lightdim
turn the lights down to seven	iot_hue_lightdim
bed room two darken	iot_hue_lightdim
dim the lights in my bedroom	iot_hue_lightdim
dim the lights in the living room	iot_hue_lightdim
may i ask you to dim the lights	iot_hue_lightdim
reduce brightness	iot_hue_lightdim
please dim the lights in the bedroom	iot_hue_lightdim
darker lights please	iot_hue_lightdim
please dim the lights	iot_hue_lightdim
lower the lights in the house	iot_hue_lightdim
lower the light level in my house	iot_hue_lightdim
lower the lighting	iot_hue_lightdim
dim my light	iot_hue_lightdim
nighttime mode	iot_hue_lightdim
will you dim all the lights	iot_hue_lightdim
is it ok to lower the lights	iot_hue_lightdim
shift the light off	iot_hue_lightoff
turn off the lights in the living room please	iot_hue_lightoff
all lights has to be turned off during the day	iot_hue_lightoff
