text	label
These buds wo n't stay in your ears if you go for a run , but I use them at work every day , in one ear only , and the sound quality is very good . I plug them into a cheap set of computer speakers that sound awful alone . The sound is so much better through the earbuds . Unlike my co-workers ' headphones , these are silent to everyone else . When I take them off I ca n't hear a peep from them . My only complaint is that the 4 ' cord is n't long enough to plug directly into the computer under my desk . 	Headphone
I bought a few earphones , and I have to say these are one of the better ones . The ipod earphones are horrible ... and they really hurt my ears . I was surprise when I got these because I could actually hear the bass ! They cancel other noise really well , and it 's cheap . I mean for it 's price I must say I am very impress . Great for running , however I thought these were yellow ... but they 're green . : -LRB- 	Headphone
OK so maybe this doesnt qualify this product as a `` 1 Star '' ... however ... at least I got you reading this and thats the point . My boyfriend got these because of the great reviews , he said they were voted\/listed on some top ten list of great headphones so we were both excited to see how well they would work . We have purchased about 8 pairs over the last 2 years for business as we both work from our home office -LRB- we both work out of the same room -RRB- . They arrived from amazon prime in 1 day -LRB- wow ! usually takes 2 '' ? '' !?? -RRB- . They looked sharp . First thing I noticed is that the ear muffs are not too thick ... they look more of compact size so I thought ok ... its quality not quantity ... minimal is better . I put them on my ears as he was played some random song on his music list and I have to admit it did sound really good . I dont know if it was worth the price - good - but it sounded great . I dont know much about bass\/etc with headphones but there seemed to be no base it was an `` eminem '' song . Not sure if his computer settings were off or what . So moving on ... ... sheeeeesh ... ok so I dont know if he 's going to keep the things -LRB- probably -RRB- but it just drives me crazy hearing EVERY LYRIC to EVERY SONG he plays on those things . I mean ... sure if I have the tv on in the same room I cant hear it . Its almost as if ... imagine you 're sitting on the couch ... and your ` annoying teenage\/or-college neighbors that like to party and listen to loud music ... have it on ... and even though your windows\/doors are closed ... you still hear it loudly ... slightly muffled . Im telling you , I would prefer the `` Seinhauser '' -LRB- its spelled something like that - brand -RRB- headphones any day over these and you can get them on amazon from anywhere between $ 25 - $ 30 any random day . That way ... it doesnt defeat the purpose of what ` headphones ' are . You know ... enjoyment for your ears\/mental stimulation - while driving those crazy around you . I AM REALLLLY surprised that no one else has left a 1 star review stating this problem . Maybe thats what the 3 star people are saying -LRB- havent had the time to check and read but hopefully this will just save you time -RRB- . Good luck = -RRB- I just asked my boyfriend how he likes the headphones -LRB- without him knowing I would write what he said -RRB- - He said `` I like them '' ... `` but I dont know if they 're worth the money '' ... If the sound didnt come out of the headphones , I would rate this a 5 star anyday ... 	Headphone
I have had these headphones before , and strongly recommend them . The last pair that I had lasted until they were stolen -LRB- hot commodity ; c -RRB- The pair I purchased from Amazon had something rattling around in the earpiece , but other than that was in great functioning condition , and still sounded great . I would definitely recommend these -LRB- I 've owned 3 pair in my life , and the first I had for 4 years with NO problems -RRB- . Take care of them , and they could last forever . 	Headphone
I 'll state up front that I am no audiophile , but I love music and I am pretty picky about how my music sounds . I ordered these so I can listen to some of my `` parental advisory labeled '' songs at work : -RRB- and let me tell you , for the price you 'd be hard-pressed to do better . The sound is just awesome , I ca n't even find the right adjectives to describe it . Rich , full , textured , deep , etc. etc. . You get the idea . I could pick up tiny details and even flaws in the music . I also found them to be very comfortable once I got them properly adjusted , but I will also say that I 'm a girl , and my ears and head are probably smaller than a lot of guys ' ears . I get headaches from anything that clamps my head too much or is too heavy , which is a problem with a lot of headphones . The EH-150s are light and rest on the head without being too tight , which is a huge plus for me . Overall I would say they are totally worth what you are going to pay for them . To get much better than this , you 'd have to go up considerably in price , and hey , some of us have other things to spend money on besides a $ 500 pair of headphones - like actual music to listen to . : -RRB- Get these cans ! 	Headphone
They shipped promptly , they do what you expect , and they 're not cheap junk . Ca n't say it better than that . 	Headphone
The quality on these headphones are really good , they really bring out the bass which is a huge plus for me -LRB- especially coming from using apple earbuds -RRB- . They 're also very durable , the ear cups ar n't made of plastic , but a metal that makes them feel like they are n't braking any time soon . My only complaint is that they get uncomfortable after wearing them for an extended period of time . Other than that , I would recommend these , they 're great headphones for the money and I 've been pleased with them since I got them . 	Headphone
Bought these a few weeks ago , have been using them purely for studio work , which I 'm convinced they were designed for without much thought to the home user . These have a very flat frequency response and a sharp and unforgiving dynamic response , along with very little of the harmonic excitement or sound colouration that makes consumer headphones sound `` better '' . You can pick the parts from the mix with ease and you can almost see the knobs on the dynamics effects used in recording whatever you 're listening to . If you 're looking to make music and want to hear PRECISELY what is coming through the wire , these headphones ca n't be bettered under # 150 . If you have n't the slightest clue what I 've been talking about and just want to listen to your music , go buy something else , but beware ; audio equipment that colors sound -LRB- ie the vast majority of supposed `` audiophile '' equipment -RRB- will sound great with one peice of music and will kill another stone dead . 	Headphone
The reviews from some people on this site had me concerned that upon using my new headphones , the cables would turn to jelly and the product would become worthless . That has n't happened yet , and I 'm loving these headphones . They block noise out with the snug fit , and they sound great . I enjoy listening to all types of music , especially tracks with intricate , bass heavy beats , like those of Kanye West , for example . I 'm holding onto my warranty , which I believe is 2 months . So far , so good . 	Headphone
Well , I have no frame of reference as far as high-end headphones go , but these are by far the best headphones I 've ever owned . I was going to get the Bose Tri-Ports , but the reviews were bad , and I was looking for an open design that still covered the ear . These are really comfortable when I do n't have my glasses on . They get a little uncomfortable after a while because of my glasses , but what can you do ? They sound AMAZING . I could never tell the difference between MP3 and AAC , now I definitely can , and I 'm converting everything in my iTunes library to AAC . I thought the 9 foot long cord was way too much -LRB- It 's cool to be able to plug directly into the back of my computer rather than plugging into the staticy speakers , though -RRB- so I used a garbage bag twist-tie to bunch some of it up -LRB- Which is n't an inconvenience if you bunch it up in the middle , neither too close to the headphones nor too close to the plug -RRB- . The cool thing about the cord is that it 's detachable ... I just do n't know how to find a shorter version of this exact cord with which I can replace it . I burned them in -LRB- Played a variety of musical styles through the headphones for hours and hours when I first got them -RRB- or whatever -LRB- ... I 'm not sure if I did it correctly . Oh well , they still sound great . -RRB- and the treble , mid , and bass all seems to be fine . I 'm hearing things I 've never heard in some of my favorite songs -LRB- Ironically , I heard whispered vocals that speak of `` subtle details '' in `` The Lemon of Pink Pt . 1 '' by The Books -RRB- . My only complaint is I do n't like silver . I 'm never going to understand why any headphones on earth have to be silver . I guess black plastic gets hot in the sun . . but they generally look better , in my opinion . Anyway , these are the best pair of headphones I 've ever owned and they only set me back thirty-five dollars . 	Headphone
Very cool looking and ultra comfortable . A little pricey , and I think you may be able to get a better deal somewhere . However , these things really are ultra comfortable and durable . Happy customer ! 	Headphone
I am very happy with the headphones . I wanted to listen to my ipod without use of the earbud type phones because they hurt my ears after listening for awhile . These are very comfortable . While they do not block outside noises , this is exactly what I wanted - to be able to hear if someone needs me . Although if you turn them up , they do block out a lot of outside noise . I like the fact that they fold up - there is a hinge on each side . I am very happy with my purchase and I would purchase them again for a gift ! 	Headphone
Just got these pair of headphones for my office , based on my husband 's recommendations . These are light , comfortable and very good quality , suitable for long duration use . One of the problems I have faced with some other headphones : 1 . Too big to fit on my head and keep dangling . 2 . Start hurting my head or ears after some time . 3 . Audio quality sucks . These have a snug fit for heads of any size and do not hurt or irritate at all . Love them . 	Headphone
The Belkin headphone splitter has a lifetime warranty and is provides great audio to both outlets and I had no problems plugging in to iPad 2 or computers , etc. . Very good product at an amazing price ! 	Headphone
I find these headphones quite comfortable , even after a few hours of use . I 'm surprised to see many reviews saying that they are extremely uncomfortable . Sure they are n't the MOST comfortable headphones I 've worn , but they 're pretty good . PRO : Dazzling detail . Exhilarating `` surround '' experience . In-your-face presence ... like being in the front seat at a concert . And good balance : it 's exciting to hear the crisp trebles , warm mids , and full-but-unexaggerated bass - all at once . CON : The treble can sound a bit harsh at times , depending on the recording , especially for Classical music . I just turn down the treble a bit for those recordings , and the result is easier on my ears . They do n't block out external noises at all , and others in the room will easily hear your music as they ` leak ' sound . But I 've read that ` open ' headphones like these have potentially better sound quality than isolating ones . 	Headphone
I needed a cheap pair of headphones for running with my iPhone with the Runkeeper app while playing music . The Apple earbuds would shift in my ear while running causing uneven sound . Plus , they do n't sound that great . These Koss headphones fit the bill perfectly . They stay on nicely , securely , and comfortably , even with glasses on . The sound quality is unmatched at this price -LRB- I 'm sort of a headphone fanatic , owning headphones of all sorts including the Audio Technica ATH-M50s , Shure SE530 , Etymotic ER-4P , Grado MS1 , etc -RRB- and these headphones , at a fraction of the price , have really satisfying sound . Fit is important because if they 're not clamped on securely enough , you wo n't get adequate bass response . It 's tricky to put on at first , but once you get the hang of it , it only takes a few seconds . 	Headphone
These headphones deliver on the promise of CD quality sound . The replaceable batteries are a fantastic feature , with a charger built into the transmitter there is no reason for any loss of listening time due to recharging . This pair has been in service for almost 3 years multiple hours per day and has been trouble free . My only two complaints are that I wish there was a way to remove the ear cup padding and clean it . The second one is interference with other 5.8 ghz devices - maybe in the next version it will have an encoding feature to prevent interference . 	Headphone
My wife LOVES these headphones . I have worked in loud environments my whole life , so my hearing is not as good as hers . She used to constantly complain that I had the TV , or music too loud . While sometimes I would use a corded headphone , it was too constricting . The sound quality of this set of cordless headphones is on par with the high end corded headphones I own -LRB- Bose -RRB- . While I do n't get the range that others seem to get , I enjoy being able to get up and move around without being tethered to a cord . I 'm not an audiophile , but I do enjoy my music and will not tolerate hiss etc. . My wife has used these several times and wanted to know when I was getting her a set . Well I finally ordered her a set . I hope that being able to use the one docking station will be easy to pair the second set with . Will update when second set arrives on ease of using to sets with one docking station . 	Headphone
I have been a Sennheiser fan for years and bought my dad the RS130 but was n't really impressed with their sound since they sounded like other wireless headphones I have tried which were also not good . I bought the RS180s for $ 230 and I 'm glad I did . They sound great !! I use them in my apartment when I want to listen to my stock shows after work but also want to be getting stuff done like dishes , clothes , that require me to go from room to room . They really free you up to multitask . I also like them because my girlfriend can be talking on the phone beside me and I can just pop on these bad boys and watch my shows and sports . Oddly enough I was watching a basketball game the other day with them and I could hear more background noises -LRB- like players cursing -RRB- than you can listening to it over speakers . I have an expensive set of Polk Audio speakers and was kinda surprised at some of the extra stuff I was missing . They are very comfortable and the charger stand is also pretty tight . I would definitely buy these again . 	Headphone
Let me just begin this review by saying I do n't comment on many products I buy from Amazon although I order something at least once a week . I have had pretty bad luck with earbuds . I have used Sony until they began to short out on me every six months -LRB- I guess I sweat too much during workouts -RRB- . I moved on to Sennheiser and I was pleased but at $ 55 for a pair , they were okay . I am one of those `` weird '' ones that likes both treble and bass equally . I bought a pair of Sennheiser here on Amazon on sale . They were a dud to say the least and I found my old pair I had lost for awhile and continued to use them . I end up giving the sale Sennheisers to my sister . To make a long story short , I purchased the J3s -LRB- shortly after having purchased Skull Candy Full Metal Jacket earbuds -RRB- . I was satisfied with the Skull Candy FMJs but still looked forward to getting my J3s . Can I just say it was worth the wait ? They blew me away and all I can say is wow ! I do n't know about the whole `` burn 'em out '' - or is it `` in '' ? - who cares ? They are wonderful out of the package ! I only plan to use them at home as I have my trusty , efficient , German Sennheisers for my workout -LRB- they still work after 3 years so I ca n't complain too much ; they are great , just not enough bass with the treble -RRB- . The J3s are perfect as the treble and the bass are equal and compliment one another . I listen to metal , hip-hop , industrial , rap , dance , pop , R&B , electronic -LRB- so I ca n't comment on opera , classical , country , etc. -RRB- and I LOVE them ! They make every genre sound wonderful . I plan to order another pair just in case - for travel if you will as I 'd hate for anything to happen when I go away on vacation . If you want to appreciate your MP3 device - whether it be Apple or Zune or anything in between - do NOT be without these earbuds ! 	Headphone
These worked well , but I had some issues with their sturdiness . I had to return them -LRB- ca n't recall the issue now , it 's been a while -RRB- & and they sent me a refurbished replacement . THey now have a crack in the right side & the foam is disintegrating . Not bad for the price . 	Headphone
Almost everything that can be said about these headphones , has been said , so I 'll keep this mostly to physical pros and cons Pros : The most accurate sound you can get for 100 dollars . Not up to par with my Beyerdynamic DT880 's , but at one third the cost , you are getting atleast 3\/4th 's the sound -LRB- if that makes sense -RRB- so they are an excellent bargain . These are easily the best headphones you can buy at 100 dollars . The velour ear cups mean that the pressure applied to your head is very minimal , and these are indeed the second most comfortable headphones I 've ever worn , next to the DT880 's -LRB- I 've had Grado 's , AKG 's , other Sennheisers etc -RRB- and the inclusion of a velour -LRB- I believe -RRB- head cushion means that the top of your head wo n't hurt even after hours of use . These cans are also very easy to drive from a PC soundcard , and even on my integrated sound card , they 'll go to ear splitting volumes if I am so inclined . I bought these specifically because my beyer 's ca n't be driven by my computer , and I got sick of having to move my headphone amp between devices -LRB- Between Ipod , computer , etc -RRB- . The Bad : An all plastic frame makes me think that one good drop might be the end of these headphones . The ear pieces are attached to a swivel joint -LRB- for comfort , which does help -RRB- but the joint is plastic as well , so it 's not hard to imagine it popping off . I may just be worrying too much though , because I have a pair of all purpose koss headphones that are entirely plastic , and they 've lasted atleast 10 years -LRB- though they sound terrible in comparison -RRB- I said these were the second most comfortable headphones I 've ever worn , and while that is true , there is one caveat ; Even though they are comfortable , my ears are too large for the space provided -LRB- the velour sits around the ear , with your ear inside -RRB- so my ear presses against the outside of the ear pad . Not a huge deal , and not nearly as severe as with other headphones , but still an issue if you have big ears . The biggest complaint I have is probably how much sound leaks in and out . I realize that these are open headphones , but even at low volumes , everything you are playing is easily heard by anyone in the same room -LRB- so these are n't good for dorm rooms , planes , trains , etc -RRB- . I was expecting that , but I was n't quite expecting how much sound is let in . My DT880 's are also open , but they do n't let nearly as much sound in or out as these Sennheiser cans . The sound of my computer fan is easily heard through the headphones if I do n't up the volume a little louder than would otherwise be necessary -LRB- meaning others will hear it even more -RRB- . There is also a lack of bass with these cans . Others have said it is balanced , but I would almost go so far as to say it 's a little bit diffused . Using equalization though , this problem is quickly fixed -LRB- if you see it as a problem -RRB- . One last con ; These headphones come with a large -LRB- 1\/8th inch I believe -RRB- plug , with a very rigid 1\/4th adaptor -LRB- the plug on your computer , compared to the plug on your stereo -RRB- . This does n't seem like a huge deal , but this type of adaptor is very prone to snapping and damaging your headphone cord . I 'd suggest spending an extra 5 or so dollars and getting a flexible adaptor . As with all headphones in the quasi-audiophile range -LRB- audiophiles will tell you that these cans are n't neutral enough to be audiophile quality . They are close enough at 100 dollars though -RRB- you first need to evaluate your own hearing before you spend any amount of money . I have friends that ca n't tell the difference between my 300 dollar Beyerdynamic headphones , and my old 30 dollar Koss headphones . If you do n't have really sensitive ears , you are better off buying the cheaper Sennheisers and saving yourself some money -LRB- the 202 's , the 212 's , etc -RRB- . I 'd suggest going to a local audio store and trying these headphones side by side with a much cheaper pair , and seeing if you truly can tell the difference between the two -LRB- and then coming back to buy from Amazon , of course -RRB- . Also , if you do n't buy a whole lot of CD 's , and most of your music is compressed MP3 's you bought off the net , or songs from youtube\/myspace\/whatever , these headphones wo n't help you and they may actually make that type of music sound worse because they will expose flaws in the recording that you would n't have been able to hear otherwise . In conclusion , these are the best headphones you can buy at 100 dollars , and unless you need complete isolation -LRB- if you do , I suggest the HD-280 's for the same price -RRB- , or you really love bass , or you have really big ears , these headphones are exactly what you are looking for . UPDATE 03\/10\/10 : After two years of use , I 've got a few additions to make . The headband has developed a crack at both ear cups . I baby my equipment , so it 's definitely a design flaw and not misuse on my part . I 've noticed that this has happened to others as well , and it really is a shame . It does n't degrade the sound quality , but I fear that the cracks may expand and eventually cause the earcups to come free from the headband -LRB- essentially making the headphones useless -RRB- . As far as sound quality goes , now that these are burned in -LRB- I 'd say I 'm somewhere comfortably between 500 and 1000 hours on the phones -RRB- they sound much better than they did when I first received them . I modified them -LRB- when I passed the warranty date -RRB- to increase their bass response , and they are now basically converted into HD595 's . They sound great , although they are still obviously no match for the HD600 's or HD650 's , which are 3-4x the price -LRB- much much more when you consider that you 'll need an expensive amp to drive them -RRB- . I 'd still recommend these headphones despite the cracking issue , and for 100 dollars , I do n't think that you can find a better set of -LRB- open -RRB- cans . 	Headphone
I really want to give these headphones a better rating but they 're falling apart after one year 's use and are in imminent need of being replaced . Here are the pro 's and con 's as I see it . Pros : 1 . Great sound output for an earbud headphone . You wo n't these decibel levels from ipod earbuds . 2 . Ear inserts are comfortable , exchangeable and replaceable . 3 . Actually has some amount of bass leading to a fairly rich sound . -LRB- See cons for more -RRB- 4 . Comes with all sizes of earbud so you can try them on to see which you like best . Cons : 1 . Severe durability issues . I use these earbuds while running , cycling , rock climbing , and more and after a year of use -LRB- 1 calendar year as of one week ago -RRB- , the left earbud is hanging by a thread . I 've used ipod earbuds as well as ones designed for running and they 're still in great shape years later at do n't cost $ 90 . 2 . The high end in these gets REALLY tinny at times . Most earbuds are great at high frequency and bad at low . These are the exact opposite . I like to listen to Jazz when the mood strikes me . Bass line is rich . The horns and sax can be unbearable at times . BOTTOM LINE : For casual music listener who does n't expose their earbuds to an active lifestyle , these headphones are a solid choice . If you 're very active and demand durability from your earbuds , you may want to look elsewhere . 	Headphone
It 's great especially for the price . I enjoy this earbuds . 	Headphone
These earbuds are the next best thing to noise canceling phones . Because they fit in your ear canal , they block most of the surrounding noise . As for sound quality , nothing can replace a great set of studio headphones . But your buying these for running , cycling or any active sport , they are the perfect earbuds . 	Headphone
I purchased a pair of the MDR-V600s about 4 years ago and have been really happy with them . They are very comfortable and I often wear them for hours at a time . I have been really happy with the quality of the sound . I have never had another pair of good studio headphones like these , but I would guess they sound as good as comparable brands and models . Even after years of use I have n't noticed any loss of sound quality . I highly recommend these headphones . 	Headphone
The earbuds were useless ! They didnt even work . The poorly made product was obviously a reason for it being so cheap . Wasted my money and time 	Headphone
Do n't let the name Sennheiser fool you . This product was made in China . I was excited about getting these earbuds , saw the name Sennheiser and thought it was a bargain at the price . Well , there was a reason . So I am trying to prevent the next person from making the same mistake . These are NOT German made earbuds . Other critiques : Not as comfortable in the ears as others have suggest . I can wear it for 2 hours before my ears starts hurting . Sound quality not any more special then standard apple earbuds . Most importantly : Durability . How long will these earbuds last me until one or both side goes deaf ? I do n't know , I just got these . I will come back to this review to let you know . Sennheiser does offer 2 year warranty , so that 's good . 	Headphone
These are working fine for me . I ca n't believe how great the sound is . As to the bass , I just put these to the `` bass '' test . One of the most demanding tracks , in my experience , is the song `` One '' by Metallica . You know that part just before Lars ' double bass kicks in ? Well , there are very few speakers that can handle that , especially with the volume and the low end bass turned up . I may have heard one pair of speakers in my life that could handle that part of the song without distortion , and those were 100 watt 3-way speakers with 15 '' woofers . Well , I just listened to that part on these headphones with the volume up about as loud as I could stand , and with the low end of the equalizer turned up almost all the way , and guess what ? No distortion !? I still ca n't believe it , but I just heard it with my own ears . These thing really do go `` inside '' your ear ! In fact , I would say to be careful that you do n't shove them in there too far , or too fast . And be careful pulling them back out . You 've only got 2 eardrums , so do n't be reckless with them . To the person who complained about `` too much bass '' distorting the audio , does n't your MP3 player have some sort of equalizer ? I would think that almost any MP3 player would have at least a 5-band equalizer ? -LRB- As far as I 'm concerned , any MP3 player should have a 10-band equalizer , but I guess we ca n't have everything . -RRB- One complaint : There is no volume control built into the wire . I have bought much lesser headphones that did have that feature , and it is a shame that they did not include that feature on these , but , oh well . I see they are on sale now for $ 3 . oo !? Wow , now that is amazing ! I thought I was getting an amazing bargain because I only paid $ 7 . oo for them ! 	Headphone
Good headphones for watching TV . Easy to use , I just plugged it into my headphone jack on my tuner , which is connected to my TV . The only problem I have is that the headphones are lose and can fall off if and when I bend over to pick something up ... 	Headphone
We have two little boys that are very into computers and my ipad . The problem is I am so sick of listening to their kid shows I have to find a way to tone it down . These are the perfect headphones for little kids . They are very sturdy and fit all sizes of kids . 	Headphone
overall the headphones sound great , but they really do n't fit my head . they barely go over my ears and the plastic bands pull my ears back and out . i would n't recommend this product for anyone with a large size head . i wear a size 8 hat . so buyer beware !! 	Headphone
Well as the title says , `` I ca n't stand these '' . I 've used them three times and during all 3 attempts of use , they never stayed on my ears . They just keep falling off . I `` m not sure if they 're made for giant ears or what but while trying to eat lunch and listening to podcasts one afternoon , I spent more time putting them back on my ears rather eating my burger . With each chew they wiggled a little further off till I had to readjust them every minute -LRB- No lie -RRB- . So unless you have giant ears I would stay away . I cant attest to sound quality because they would n't stay on my ears long enough for me to judge . I would however suggest for a few dollars more the Philips Adjustable Earhook Headsphones SHS4840\/28 . Much better and adjustable 	Headphone
As a broke college student , I ordered these trying to save money . They arrived past the estimated arrival day and stopped working three weeks later . Do n't waste your money on these , invest in a better pair of headphones because if you purchase these , you 're going to have to buy new ones soon anyway . 	Headphone
I work the night shift on the floor of a manufacturing facility where I am surrounded by modern machinery , electric panels , computers , a wi-fi network , rows of fluorescent lighting and concrete block walls , so I was hesitant to try a wireless headset . My main listening interests are sports talk , ballgames , news programs , and talk shows . The headphones are hooked into my satellite radio boom-box via the headphone jack -LRB- with the volume on the boom-box turned up all the way -RRB- . Well let me tell you , I receive great reception and quality at 90 yards -LRB- and that is with about 50 machines between myself and the transmitter -RRB- . Only the slightest crackling and minor hissing can be heard at that distance . Being about 60 yards away from the transmitter with a concrete block wall and 30 machines between , the audio is sufficient enough with some crackling , hissing and breakup . While in my main work area -LRB- about 2000 sq. ft -RRB- and in direct line of the transmitter , the audio is spot on with absolutely no crackling , no hiss and no interference . I can not `` accurately '' comment on the music quality b\/c I do not have `` an ear '' for it , but it 's as good as any ` wired ' headset or ear buds that I have owned . The placement of the dials do not present a problem for me . I have no difficulty adjusting the volume , tuner or on-off switch , even with work gloves on . These headphones are worn daily for a minimum of 8 hrs . a day , and do n't lose a charge . You can tell when the batteries are dying when the audio quality starts to diminish . They are plenty comfortable -LRB- even w \/ safety glasses on -RRB- with ample padding . My only complaint -LRB- and it may be genuine to me -RRB- is the fit . I have a good sized melon -LRB- 75\/8 -RRB- and these seem to wiggle a bit while I am working . I do some lifting and reaching at work and while doing so , I sometimes have to try to keep my head level so the headphones do n't slide down or back . Again , this may be unique to me as I may have stretched these beyond their capacity . = -RRB- I highly recommend these headphones and would have given them a 5-Star review had I just used them in an `` idle '' position . 	Headphone
Great for the money . They sound decent for non ear bud phones on an mp3 player but backgrond sound is not as efficintly blocked . But if your like me and ca n't use ear buds this is a great alternative 	Headphone
I 've been searching for a nice set of earbuds that provide good sound and are light weight . I use them when I go jogging and they sit nice and snug in my ears as I run . The rubber cushions block out most of the ambient noise so all you hear is your music . If you 're looking for something small with good sound and wo n't eat a hole in your wallet this is the answer . 	Headphone
These are really awesome headphones . My ears are too little for the ear bud headphones so I needed something inexpensive , lightweight , and with booming bass - These headphones fit the bill to a `` T '' . I love them . 	Headphone
I think these headphones sound great , but they are a little tight on the head . I read some other reviews that mentioned it , but thought , `` maybe they just have a big head ? '' . I think my head is pretty normal size , but these headphones are pretty uncomfortable . After about 1 to 2 hours you have to adjust them to a different spot because you start getting ear fatigue , which eventually radiates to the whole area around your ears . Once you take the headphones off the pain goes away , so no permanent damage ; -RRB- I use these for work , so I 'm wearing them for around 6 hours a day , so I 've gotten used to how uncomfortable they are and considering I was using earbuds I 'm excited to have the HD 202s . If you ca n't deal with the aforementioned pain , I would suggest a different pair of headphones , because even though they are affordable you wo n't enjoy them for long . 	Headphone
When I purchased the CV123 combo pack -LRB- which buy the way is n't even close to worth buying -RRB- , these headphones were part of the pack . As for as sound goes , it 's average . It 's pretty flat , no really big bass or good treble , but it 's not terrible . They are also very comfortable , and are n't too big . The durability is pretty poor , however . They do n't last very long so buy two or three . But for barely above a dollar , these are a definite buy . If they were more expensive then say five dollars , then I 'd go for some Sonys . 	Headphone
I had several high quality products to choose from , but primarily this one along with sets from Amphony . Our home is heavily electronicized , with several 5.4 Ghz products , wireless networking and a phone system , and we live in a high density metropolitan area , so I opted for infrared -LRB- IR -RRB- transmission since it can not be interfered with like radio-frequency -LRB- RF -RRB- systems . Overall , the experience has been exceptional : - The quality of the audio is wonderful , and there are user-selectable settings for ambience and material . - I 'm using the analog input for the input from my receiver , and the optical input for the output from my 24 '' iMac ; the optical input requires specialty cables , as does the coaxial input . - Reception is excellent , although it worsens if I sit 90 degrees off center ; our unit is on a swiveled TV , minimizing this kind of problem . - I am tall , with a fairly large head , but the fit of the headphones has been very good , as well as feeling fairly light , and I have had no issues with comfort . - We use rechargeable batteries around the home , and the unit uses AA batteries , as well as comes with high-quality Sony rechargeable batteries and a built-in recharger . - Reviews from several online sources were very positive , the only middling review from a self-professed audiophile who preferred the Amphony headset . Cons -LRB- minor -RRB- : - Replacing the batteries is a little cumbersome , as I require a small prop , like a letter opener , to pop out the batteries . - Unlike RF headphones , you can walk outside the range of these , either via walking far away , or by walking into another room , but that is the primary issue with this type of headphone , and I bought it with the awareness . 	Headphone
For my purposes -LRB- watching tv in my room silently so as not to bother my husband -RRB- , these are perfect . Easy to install , comfortable , and the sound quality is perfect . Money well spent ! 	Headphone
A terrible disappointment . JVC products have performed well for me in the past . My familiarity with the brand , and the reasonable price , prompted my purchase of these headphones . Their awful performance was a surprise and a shock to me . When I stood or sat within 2 to 3 feet of the transmitter , the headphones sounded great . From 4 to 6 feet , there was an annoying hiss . From 6 to 12 feet I could still hear the music but the noise was awful -- totally unacceptable . Any greater distance than that and the noise was so loud it completely drowned out the music . Maybe the headphones I received were defective , but they were absolutely useless to me . I returned them to Amazon immediately . Amazon handled the return and refund to my credit card promptly . Great company to do business with . But in this case , the product was substandard . 	Headphone
I bought these earbuds from my university bookstore and did not expect much for 9 bucks and change , but I was proven wrong ! The song from these earbuds are excellent . They beat in In-Ear headphones by a mile , simulating surround sound . I 've had these earbuds for over 31\/2 months and the earbuds are still doing the job ... 	Headphone
Okay , because I have went through loads of headphones , from corded , to wireless , on ear , over ear , and in ear . In ear sucks , so I will not even argue about that , these headphones are over ear . . or on ear ... does n't really matter . They were AWESOME ! Only thing I suggest is getting a ft. headphone extender , cause any headphones you get will have a short cord , including these headphones . Secondly , do not be an idiot and be careful , just ordered a second pair , because the sound is great ! Just had to replace mine , I stepped on the cord and bent the metal ... so now i have to have it just right to get it to play ... but they are just plain great ... Forget Dr. Dre Beats , yeah , they would be awesome to be able to replace the cord instead of the whole pair of headphones ... but these are 7.99 ... the Beats are over 200 bucks ... forget that . 	Headphone
My brother in law got me a set of these and I think they 're one of the best accessories I 've ever used . Sound quality is outstanding , I hear no static even 2 floors down when I 'm doing laundry , and the extra battery charges in the base so you can quickly swap out if you run out of juice . Comfortable as heck . I do n't know why the other person said they were n't tight enough , unless he had a really small head . I think the tension is perfect , but I 'm a 6 ' 2 '' American guy so your mileage may vary . 	Headphone
Pro : Flashy\/sporty design . Lifetime warranty . Sweaty resistant . Cons : Earfin is a bad take on Sennheiser 's original `` Twist-to-fit '' system . Soundquality is quite terrible . ------------------ First of , these headphones look GOOD . The bright yellow and black color scheme is sexy . The build quality is quite good . Very nice attention to little details like the logo of `` Sennheiser '' on one side of the cable splitter and `` Adiddas '' on the other . The MX 680 come with many accessories , different sizes of the earfins and the rubber around the earbuds . Foam socks . And the thick and rugged carrying case . I own the MX75 -LRB- 1st generation of Senn 's sport line -RRB- . I liked the original `` twist to fit '' system much better , because instead of a sharp `` fin '' , they used round little wheels that roll much nicer against your ears and does not poke . The earfins is very soft and at times does not offer enough stiffness to keep the buds in my ears . When they do , they hurt my ears after just a few minutes -LRB- and is distracting -RRB- The cable system is quite bad . You may ditch the volume control and just connect to an armband . The problem is , the cable is not long enough when I move my arms running . But if I use the extender with volume control , it is very heavy and adds unwelcome tension to my ears . Sennheiser does give you a clip that you can attach to the cable to keep it from dangling around . THat is totally useless to me because I work out in t-shirts -LRB- and I do n't know anyone who does not -RRB- , there is absolutely no place for it to clip on . SOUNDQUALITY - Okay , these headphones sound TINY and THIN . If you pushed them a bit into your ears they sound fantastic , but that is not feasible while lifting weights , on a bike , or running . So , if you leave them on like normal , they sound no better than stock earbuds that you get from buying any mp3 player . There is literally no base thump . You can hear the beat , but there is no impact . One way to look at this is that music sounds extremely light , and will not become too involving or distracting from your workout . But without any low and mid-low end to balance out the frequencies , the highs just are shrieky . It will sound like your brain is being scraped . Other companies offer headphones at much better values both above and below the price for the MX680 , with better comfort and better soundquality . There is no reason to pay so much money for these to replace your stock buds . Except maybe for the looks , but then you should look to other products of the sports range . 	Headphone
